NodeID,Status,Wealth,LastPayoff
0,0,46,"[2, 0, 0, 2, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 2, 2, 2, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 2, 2, 2, 2, 0, 0, 0, 2, 2, 2, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 2, 0, 2, 2]"
1,0,40,"[2, 0, 0, 2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 2, 2, 2, 2, 0, 0, 2, 2, 2, 0, 2, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0]"
2,1,100,"[3, 3, 1, 1, 1, 1, 1, 3, 3, 3, 3, 1, 1, 3, 3, 3, 3, 1, 3, 1, 3, 3, 1, 1, 1, 1, 3, 1, 3, 1, 1, 3, 1, 1, 1, 3, 1, 1, 3, 3, 1, 1, 3, 1, 1, 3, 3, 1, 1, 1, 1, 1, 3, 1]"
3,1,85,"[3, 3, 1, 1, 1, 1, 3, 3, 3, 1, 1, 1, 1, 1, 1, 3, 1, 3, 3, 1, 1, 3, 3, 3, 1, 1, 3, 3, 1, 1, 3, 1, 1, 1, 3, 1, 3, 1, 1, 3, 1, 1, 1, 3, 1, 3, 1]"
4,1,76,"[3, 3, 3, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1, 3, 3, 3, 1, 3, 1, 1, 1, 1, 1, 3, 3, 1, 1, 3, 3, 1, 1, 3, 1, 1, 1, 3, 3, 1, 1]"
5,0,48,"[2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 2, 2, 0, 2, 2, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 2, 0, 2, 0, 0, 2, 0, 0, 2, 0, 2, 0, 0, 2, 0, 2, 0, 2, 0, 0]"
6,0,89,"[1, 3, 0, 0, 0, 0, 2, 3, 2, 1, 1, 1, 1, 1, 1, 1, 3, 2, 3, 0, 2, 1, 3, 0, 0, 2, 3, 2, 1, 1, 1, 3, 2, 3, 0, 2, 3, 2, 1, 3, 0, 2, 1, 3, 2, 1, 1, 3, 0, 2, 3, 0, 0, 0, 2, 3, 0, 2, 3]"
7,1,85,"[3, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 3, 1, 1, 3, 3, 3, 3, 1, 1, 3, 3, 1, 1, 1, 3, 3, 3, 3, 1, 3, 1, 3, 1, 3, 3, 1, 1, 1, 1, 1, 3, 1, 3, 1]"
8,1,59,"[0, 2, 3, 0, 0, 0, 0, 2, 3, 2, 1, 0, 0, 0, 2, 1, 2, 3, 2, 3, 0, 2, 3, 2, 1, 0, 2, 3, 2, 1, 2, 1, 0, 2, 1, 0, 0, 2, 1, 0, 2, 1, 0, 2, 1, 0, 2]"
9,1,77,"[1, 3, 0, 0, 0, 0, 2, 3, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 3, 2, 1, 3, 2, 3, 0, 0, 0, 0, 0, 2, 3, 2, 3, 2, 1, 1, 3, 0, 2, 1, 1, 3, 2, 1, 3, 0, 0, 2, 3, 0, 2, 1, 1, 3, 0, 2, 1]"
10,1,98,"[3, 1, 3, 3, 1, 1, 1, 1, 3, 3, 3, 3, 1, 1, 1, 1, 1, 3, 3, 3, 3, 1, 1, 3, 3, 3, 3, 1, 1, 1, 3, 1, 3, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 1, 3, 3, 1, 1, 1, 1, 1, 3, 1, 1]"
11,1,110,"[3, 3, 3, 1, 1, 1, 3, 3, 3, 3, 1, 1, 3, 1, 1, 3, 3, 1, 1, 3, 3, 1, 3, 3, 3, 3, 3, 1, 1, 1, 3, 3, 1, 3, 1, 1, 1, 3, 1, 1, 3, 3, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 3, 1, 1, 3]"
12,1,108,"[3, 1, 1, 1, 3, 1, 3, 1, 1, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 3, 1, 1, 1, 3, 3, 3, 1, 3, 3, 3, 3, 1, 1, 3, 1, 1, 3, 1, 3, 1, 3, 3, 1, 1, 1, 1, 3, 1, 1, 1, 3, 3, 3, 1, 3, 1]"
13,1,116,"[3, 1, 1, 3, 3, 1, 3, 1, 3, 3, 3, 3, 1, 1, 1, 1, 1, 3, 1, 1, 3, 3, 3, 3, 1, 3, 3, 1, 1, 1, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 3, 3, 1, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 3, 1, 3, 3, 1, 1, 1]"
14,1,94,"[3, 1, 1, 3, 3, 1, 1, 3, 3, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 3, 1, 1, 3, 1, 3, 1, 3, 1, 1, 3, 1, 3, 1, 1, 3, 3, 3, 1, 3, 1, 1, 1, 1, 1, 3, 1, 3, 1, 1]"
15,0,88,"[1, 1, 3, 2, 3, 0, 0, 0, 2, 3, 2, 3, 2, 1, 1, 1, 3, 0, 0, 0, 2, 1, 3, 2, 1, 1, 3, 2, 3, 2, 3, 2, 1, 3, 0, 2, 1, 1, 3, 0, 0, 2, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 3, 0, 0, 2, 1, 3, 0, 0]"
16,1,106,"[3, 3, 1, 3, 1, 1, 1, 1, 3, 3, 3, 1, 1, 1, 1, 1, 1, 3, 3, 1, 3, 3, 1, 1, 3, 3, 3, 3, 1, 3, 3, 3, 1, 3, 3, 3, 3, 1, 1, 1, 3, 1, 1, 1, 1, 3, 3, 1, 1, 1, 3, 3, 1, 1]"
17,0,68,"[1, 1, 3, 0, 0, 0, 2, 1, 3, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 3, 2, 3, 2, 1, 1, 1, 1, 3, 2, 3, 2, 1, 3, 2, 1, 1, 1, 3, 0, 2, 3, 0, 2, 1, 1, 3, 0, 0]"
18,0,51,"[0, 0, 2, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 2, 3, 0, 2, 3, 0, 0, 0, 2, 3, 0, 0, 0, 2, 1, 2, 1, 2, 3, 0, 0, 0, 0, 2, 1, 2, 3, 0, 0, 2, 1, 0, 2, 1]"
19,0,54,"[2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 2, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2, 2, 2, 0, 2, 0, 0, 2, 2, 0, 2, 0, 0, 2, 2, 0, 2, 0, 2, 0, 2]"
20,0,56,"[2, 2, 0, 2, 0, 2, 2, 0, 0, 0, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 0, 2, 0, 0, 2, 2, 0, 2, 0, 0, 0, 2, 2, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0]"
21,0,54,"[2, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 2, 0, 2, 2, 0, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 0, 2, 0, 2, 0, 0, 2, 0, 0, 2, 2, 0, 0, 0, 2, 2, 0, 2, 0, 2, 2]"
22,1,74,"[1, 3, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3, 0, 0, 0, 0, 0, 0, 2, 3, 2, 1, 3, 0, 2, 1, 3, 0, 2, 1, 1, 1, 1, 3, 0, 2, 3, 0, 2, 1, 1, 1, 1, 1, 3, 2, 1, 3, 2, 1, 1, 3, 0, 0, 0, 0, 2, 1, 3, 0, 2, 1, 1]"
23,0,73,"[0, 2, 1, 2, 3, 0, 0, 0, 2, 3, 2, 3, 2, 1, 2, 1, 0, 0, 2, 1, 0, 0, 2, 1, 0, 2, 3, 2, 3, 0, 2, 1, 2, 3, 0, 2, 1, 0, 0, 0, 2, 3, 2, 3, 0, 0, 2, 1, 2, 1, 0, 0, 0, 0, 0, 2, 1, 2, 1, 0]"
24,1,93,"[1, 3, 2, 1, 1, 1, 1, 3, 2, 3, 0, 2, 1, 1, 1, 1, 1, 1, 3, 0, 0, 2, 3, 2, 1, 3, 2, 3, 0, 0, 0, 0, 2, 3, 2, 1, 3, 2, 3, 2, 3, 0, 2, 3, 2, 1, 3, 2, 1, 1, 1, 3, 0, 0, 2, 1, 3, 0, 2]"
25,1,100,"[3, 1, 3, 1, 3, 1, 1, 3, 3, 3, 3, 3, 1, 1, 1, 1, 3, 1, 3, 1, 3, 3, 1, 1, 1, 3, 3, 3, 1, 1, 3, 1, 3, 3, 1, 1, 1, 1, 1, 3, 3, 1, 3, 3, 1, 1, 1, 3, 1, 3, 1, 1]"
26,1,90,"[3, 1, 1, 3, 1, 1, 1, 1, 1, 1, 3, 3, 3, 1, 1, 1, 3, 1, 1, 3, 1, 3, 3, 1, 1, 3, 3, 1, 1, 3, 3, 3, 3, 1, 1, 3, 1, 3, 1, 1, 3, 1, 1, 3, 1, 1, 3, 1, 1, 1]"
27,1,128,"[3, 3, 1, 3, 1, 1, 1, 3, 1, 1, 1, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 3, 3, 3, 1, 3, 3, 3, 1, 1, 3, 3, 3, 3, 1, 1, 1, 3, 1, 3, 3, 1, 3, 1, 1, 3, 3, 1, 3, 1, 3, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 3, 3, 3, 1]"
28,1,131,"[3, 1, 3, 1, 1, 3, 1, 1, 1, 3, 3, 3, 3, 3, 3, 1, 1, 1, 3, 1, 3, 3, 1, 3, 3, 3, 1, 1, 1, 3, 3, 3, 1, 1, 1, 3, 3, 3, 1, 3, 1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 1, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1, 3, 1, 3, 1]"
29,1,105,"[3, 3, 1, 1, 3, 1, 3, 3, 1, 1, 1, 1, 3, 3, 3, 1, 1, 1, 1, 3, 1, 1, 3, 3, 3, 1, 1, 3, 3, 3, 1, 1, 3, 3, 3, 1, 1, 3, 1, 1, 1, 1, 3, 3, 1, 3, 3, 1, 1, 1, 3, 3, 1, 1, 1]"
30,1,128,"[3, 1, 3, 3, 1, 1, 1, 3, 3, 3, 3, 1, 1, 1, 1, 3, 1, 1, 1, 1, 3, 3, 1, 1, 3, 3, 3, 1, 1, 3, 3, 3, 3, 3, 1, 1, 1, 3, 3, 1, 3, 3, 1, 1, 1, 3, 3, 3, 3, 3, 3, 1, 3, 1, 1, 1, 3, 3, 1, 3, 1, 3]"
31,0,86,"[0, 2, 1, 0, 2, 1, 0, 0, 0, 0, 2, 3, 2, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 2, 3, 2, 3, 0, 0, 2, 3, 2, 1, 0, 0, 0, 2, 3, 2, 1, 2, 3, 2, 1, 0, 0, 2, 3, 0, 2, 3, 0, 2, 1, 2, 1, 0, 0, 2, 1, 0, 2, 1, 2, 1, 2, 1, 0]"
32,1,105,"[3, 1, 3, 1, 3, 1, 1, 1, 1, 3, 3, 3, 3, 1, 1, 3, 1, 3, 3, 3, 1, 1, 1, 1, 3, 3, 3, 1, 1, 1, 3, 1, 3, 3, 3, 1, 3, 1, 3, 3, 1, 1, 1, 3, 1, 1, 1, 3, 1, 3, 1, 3, 3]"
33,1,120,"[3, 1, 1, 3, 1, 1, 3, 1, 1, 1, 1, 3, 1, 3, 3, 3, 1, 1, 1, 1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 3, 3, 1, 3, 3, 1, 3, 1, 3, 3, 1, 3, 3, 1, 3, 1, 3, 1, 1, 1, 1, 3, 1, 1, 3]"
34,1,114,"[3, 1, 1, 3, 1, 1, 1, 3, 1, 3, 3, 3, 1, 1, 3, 3, 3, 1, 1, 3, 1, 1, 1, 3, 3, 1, 1, 1, 3, 3, 1, 3, 1, 1, 1, 3, 3, 3, 1, 3, 3, 3, 1, 1, 3, 1, 3, 3, 1, 1, 1, 3, 1, 3, 1, 3, 1, 3]"
35,0,106,"[1, 1, 3, 0, 0, 2, 3, 0, 0, 0, 0, 2, 1, 3, 0, 2, 3, 2, 1, 1, 1, 1, 1, 1, 3, 0, 0, 2, 1, 3, 2, 3, 0, 0, 2, 3, 2, 3, 2, 1, 1, 1, 3, 2, 1, 3, 2, 3, 2, 1, 3, 2, 1, 3, 2, 1, 1, 1, 1, 3, 0, 0, 0, 2, 1, 1, 3, 0, 2, 1, 3]"
